tpase_006186	tpase_002624
tpase_006186	tpase_002010
tpase_006186	tpase_004898
tpase_006186	tpase_005968
tpase_006186	tpase_003424
tpase_006186	tpase_004838
tpase_006186	tpase_001594
tpase_006186	tpase_005111
tpase_006186	tpase_005090
tpase_006186	tpase_005043
tpase_006186	tpase_002732
tpase_006186	tpase_007092
tpase_006186	tpase_004895
tpase_006186	tpase_004871
tpase_006186	tpase_005124
tpase_006186	tpase_003042
tpase_006186	tpase_004022
tpase_006186	tpase_005708
tpase_006186	tpase_002690
tpase_006186	tpase_000671
tpase_006186	tpase_002265
tpase_006186	tpase_006752
tpase_006186	tpase_004542
tpase_006186	tpase_005803
tpase_006186	tpase_001700
tpase_006186	tpase_001282
tpase_006186	tpase_000350
tpase_006186	tpase_004735
tpase_006186	tpase_006593
tpase_006186	tpase_005225
tpase_006186	tpase_004430
tpase_006186	tpase_002447
tpase_006186	tpase_007111
tpase_006186	tpase_000939
tpase_006186	tpase_001400
tpase_006186	tpase_001244
tpase_006186	tpase_004741
tpase_006186	tpase_003735
tpase_006186	tpase_005091
tpase_006186	tpase_000375
tpase_006186	tpase_007083
tpase_006186	tpase_005262
tpase_006186	tpase_004830
tpase_006186	tpase_000940
tpase_006186	tpase_003428
tpase_006186	tpase_001383
tpase_006186	tpase_005088
tpase_006186	tpase_006708
tpase_006186	tpase_006503
tpase_006186	tpase_003423
tpase_006186	tpase_002486
tpase_006186	tpase_001703
tpase_006186	tpase_002767
tpase_006186	tpase_002897
tpase_006186	tpase_003002
tpase_006186	tpase_003208
tpase_006186	tpase_004541
tpase_006186	tpase_004891
tpase_006186	tpase_006186
tpase_006186	tpase_002217
tpase_006186	tpase_004156
tpase_006186	tpase_004381
tpase_006186	tpase_000357
tpase_006186	tpase_001855
tpase_006186	tpase_002729
tpase_006186	tpase_002896
tpase_006186	tpase_000984
tpase_006186	tpase_005330
tpase_006186	tpase_002334
tpase_006186	tpase_006154
tpase_006186	tpase_004240
tpase_006186	tpase_002775
tpase_006186	tpase_004155
tpase_006186	tpase_005761
tpase_006186	tpase_004940
tpase_006186	tpase_004132
tpase_006186	tpase_001097
tpase_006186	tpase_006858
tpase_006186	tpase_004793
tpase_006186	tpase_000380
tpase_006186	tpase_003251
tpase_006186	tpase_006751
tpase_006186	tpase_003643
tpase_006186	tpase_004787
tpase_006186	tpase_000349
tpase_006186	tpase_000347
tpase_006186	tpase_002127
tpase_006186	tpase_001593
tpase_006186	tpase_001166
tpase_006186	tpase_004785
tpase_006186	tpase_004757
tpase_006186	tpase_003426
tpase_006186	tpase_000938
tpase_006186	tpase_004897
tpase_006186	tpase_003304
tpase_006186	tpase_005941
tpase_006186	tpase_005337
tpase_006186	tpase_000353
tpase_006186	tpase_002445
tpase_006186	tpase_005576
tpase_006186	tpase_003548
tpase_006186	tpase_003847
tpase_006186	tpase_004057
tpase_006186	tpase_006703
tpase_006186	tpase_006460
tpase_006186	tpase_006759
tpase_006186	tpase_003682
tpase_006186	tpase_002371
tpase_006186	tpase_001704
tpase_006186	tpase_003596
tpase_006186	tpase_007073
tpase_006186	tpase_001988
tpase_006186	tpase_000927
tpase_006186	tpase_000991
tpase_006186	tpase_000012
tpase_006186	tpase_002263
tpase_006186	tpase_000378
tpase_006186	tpase_004893
tpase_006186	tpase_001453
tpase_006186	tpase_003680
tpase_006186	tpase_000368
tpase_006186	tpase_006103
tpase_006186	tpase_001284
tpase_006186	tpase_004056
tpase_006186	tpase_005687
tpase_006186	tpase_004253
tpase_006186	tpase_003215
tpase_006186	tpase_002409
tpase_006186	tpase_002799
tpase_006186	tpase_001918
tpase_006186	tpase_005344
tpase_006186	tpase_001622
tpase_006186	tpase_004889
tpase_006186	tpase_002505
tpase_006186	tpase_001595
tpase_006186	tpase_002379
tpase_006186	tpase_006461
tpase_006186	tpase_003597
tpase_006186	tpase_002666
tpase_006186	tpase_001104
tpase_006186	tpase_003998
tpase_006186	tpase_001733
tpase_006186	tpase_005232
tpase_006186	tpase_004001
tpase_006186	tpase_004837
tpase_006186	tpase_002768
tpase_006186	tpase_005954
tpase_006186	tpase_004076
tpase_006186	tpase_003349
tpase_006186	tpase_001418
tpase_006186	tpase_005915
tpase_006186	tpase_000471
tpase_006186	tpase_000886
tpase_006186	tpase_003506
tpase_006186	tpase_003957
tpase_006186	tpase_001225
tpase_006186	tpase_000734
tpase_006186	tpase_003351
tpase_006186	tpase_002415
tpase_006186	tpase_002960
tpase_006186	tpase_004607
tpase_006186	tpase_004352
tpase_006186	tpase_003599
tpase_006186	tpase_001989
tpase_006186	tpase_002657
tpase_006186	tpase_001945
tpase_006186	tpase_000376
tpase_006186	tpase_005146
tpase_006186	tpase_004382
tpase_006186	tpase_004713
tpase_006186	tpase_001184
tpase_006186	tpase_006410
tpase_006186	tpase_005578
tpase_006186	tpase_003292
tpase_006186	tpase_002043
tpase_006186	tpase_006677
tpase_006186	tpase_006711
tpase_006186	tpase_005319
tpase_006186	tpase_000128
tpase_006186	tpase_002858
tpase_006186	tpase_006812
tpase_006186	tpase_003518
tpase_006186	tpase_005688
tpase_006186	tpase_002998
tpase_006186	tpase_002485
tpase_006186	tpase_005226
tpase_006186	tpase_007109
tpase_006186	tpase_002446
tpase_006186	tpase_003667
tpase_006186	tpase_001058
tpase_006186	tpase_005150
tpase_006186	tpase_002951
tpase_006186	tpase_002342
tpase_006186	tpase_006715
tpase_006186	tpase_004825
tpase_006186	tpase_003600
tpase_006186	tpase_003679
tpase_006186	tpase_006638
tpase_006186	tpase_002570
tpase_006186	tpase_006861
tpase_006186	tpase_000367
tpase_006186	tpase_000983
tpase_006186	tpase_004920
tpase_006186	tpase_004491
tpase_006186	tpase_003072
tpase_006186	tpase_002427
tpase_006186	tpase_006760
tpase_006186	tpase_002268
tpase_006186	tpase_001002
tpase_006186	tpase_005164
tpase_006186	tpase_003668
tpase_006186	tpase_002059
tpase_006186	tpase_004827
tpase_006186	tpase_004888
tpase_006186	tpase_001439
tpase_006186	tpase_002255
tpase_006186	tpase_006487
tpase_006186	tpase_002693
tpase_006186	tpase_000954
tpase_006186	tpase_005260
tpase_006186	tpase_004986
tpase_006186	tpase_001085
tpase_006186	tpase_001174
tpase_006186	tpase_005430
tpase_006186	tpase_003064
tpase_006186	tpase_001759
tpase_006186	tpase_006361
tpase_006186	tpase_000014
tpase_006186	tpase_005575
tpase_006186	tpase_003073
tpase_006186	tpase_003097
tpase_006186	tpase_004241
tpase_006186	tpase_002440
tpase_006186	tpase_001920
tpase_006186	tpase_006893
tpase_006186	tpase_004495
tpase_006186	tpase_001454
tpase_006186	tpase_006408
tpase_006186	tpase_003138
tpase_006186	tpase_000361
tpase_006186	tpase_000363
tpase_006186	tpase_001572
tpase_006186	tpase_005429
tpase_006186	tpase_005156
tpase_006186	tpase_003028
tpase_006186	tpase_002479
tpase_006186	tpase_006892
tpase_006186	tpase_005148
tpase_006186	tpase_003971
tpase_006186	tpase_002952
tpase_006186	tpase_002378
tpase_006186	tpase_004262
tpase_006186	tpase_006894
tpase_006186	tpase_006863
tpase_006186	tpase_004492
tpase_006186	tpase_004422
tpase_006186	tpase_000884
tpase_006186	tpase_001705
tpase_006186	tpase_005321
tpase_006186	tpase_004438
tpase_006186	tpase_006089
tpase_006186	tpase_001557
tpase_006186	tpase_004500
tpase_006186	tpase_000358
tpase_006186	tpase_002692
tpase_006186	tpase_001401
tpase_006186	tpase_003303
tpase_006186	tpase_001305
tpase_006186	tpase_000796
tpase_006186	tpase_003067
tpase_006186	tpase_001707
tpase_006186	tpase_006789
tpase_006186	tpase_003069
tpase_006186	tpase_007110
tpase_006186	tpase_004894
tpase_006186	tpase_002695
tpase_006186	tpase_002950
tpase_006186	tpase_004538
tpase_006186	tpase_001261
tpase_006186	tpase_002856
tpase_006186	tpase_001621
tpase_006186	tpase_005169
tpase_006186	tpase_002528
tpase_006186	tpase_005302
tpase_006186	tpase_002857
tpase_006186	tpase_002995
tpase_006186	tpase_002256
tpase_006186	tpase_006860
tpase_006186	tpase_002264
tpase_006186	tpase_003718
tpase_006186	tpase_004342
tpase_006186	tpase_002085
tpase_006186	tpase_000928
tpase_006186	tpase_003844
tpase_006186	tpase_000365
tpase_006186	tpase_005379
tpase_006186	tpase_001373
tpase_006186	tpase_003230
tpase_006186	tpase_000669
tpase_006186	tpase_001834
tpase_006186	tpase_002961
tpase_006186	tpase_000948
tpase_006186	tpase_001378
tpase_006186	tpase_001004
tpase_006186	tpase_002335
tpase_006186	tpase_004809
tpase_006186	tpase_000370
tpase_006186	tpase_006245
tpase_006186	tpase_004539
tpase_006186	tpase_002262
tpase_006186	tpase_004742
tpase_006186	tpase_002656
tpase_006186	tpase_002613
tpase_006186	tpase_000359
tpase_006186	tpase_006156
tpase_006186	tpase_003586
tpase_006186	tpase_002778
tpase_006186	tpase_004023
tpase_006186	tpase_000953
tpase_006186	tpase_000374
tpase_006186	tpase_004751
tpase_006186	tpase_006324
tpase_006186	tpase_003681
tpase_006186	tpase_004010
tpase_006186	tpase_002011
tpase_006186	tpase_003143
tpase_006186	tpase_003060
tpase_006186	tpase_003071
tpase_006186	tpase_002390
tpase_006186	tpase_005501
tpase_006186	tpase_004941
tpase_006186	tpase_002996
tpase_006186	tpase_003476
tpase_006186	tpase_003624
tpase_006186	tpase_005850
tpase_006186	tpase_002820
tpase_006186	tpase_002606
tpase_006186	tpase_004350
tpase_006186	tpase_002060
tpase_006186	tpase_003976
tpase_006186	tpase_003654
tpase_006186	tpase_003220
tpase_006186	tpase_002723
tpase_006186	tpase_002675
tpase_006186	tpase_002278
tpase_006186	tpase_000473
tpase_006186	tpase_006662
tpase_006186	tpase_002220
tpase_006186	tpase_002336
tpase_006186	tpase_001701
tpase_006186	tpase_006819
tpase_006186	tpase_001110
tpase_006186	tpase_002516
tpase_006186	tpase_003139
tpase_006186	tpase_004842
tpase_006186	tpase_006699
tpase_006186	tpase_003124
tpase_006186	tpase_001285
tpase_006186	tpase_002459
tpase_006186	tpase_000806
tpase_006186	tpase_006155
tpase_006186	tpase_003127
tpase_006186	tpase_003142
tpase_006186	tpase_003119
tpase_006186	tpase_001417
tpase_006186	tpase_004140
tpase_006186	tpase_002448
tpase_006186	tpase_005579
tpase_006186	tpase_001088
tpase_006186	tpase_004134
tpase_006186	tpase_001732
tpase_006186	tpase_003843
tpase_006186	tpase_001094
tpase_006186	tpase_000369
tpase_006186	tpase_001452
tpase_006186	tpase_006750
tpase_006186	tpase_002226
tpase_006186	tpase_003569
tpase_006186	tpase_003996
tpase_006186	tpase_003553
tpase_006186	tpase_003799
tpase_006186	tpase_001702
tpase_006186	tpase_001372
tpase_006186	tpase_005451
tpase_006186	tpase_006853
tpase_006186	tpase_002945
tpase_006186	tpase_005977
tpase_006186	tpase_002487
tpase_006186	tpase_003866
tpase_006186	tpase_001391
tpase_006186	tpase_004901
tpase_006186	tpase_006969
tpase_006186	tpase_002261
tpase_006186	tpase_000371
tpase_006186	tpase_006927
tpase_006186	tpase_003510
tpase_006186	tpase_002410
tpase_006186	tpase_001102
tpase_006186	tpase_006090
tpase_006186	tpase_004831
tpase_006186	tpase_002795
tpase_006186	tpase_003647
tpase_006186	tpase_001068
tpase_006186	tpase_006967
tpase_006186	tpase_002481
tpase_006186	tpase_002800
tpase_006186	tpase_006403
tpase_006186	tpase_002999
tpase_006186	tpase_002480
tpase_006186	tpase_001168
tpase_006186	tpase_000947
tpase_006186	tpase_001392
tpase_006186	tpase_004582
tpase_006186	tpase_002694
tpase_006186	tpase_005560
tpase_006186	tpase_004343
tpase_006186	tpase_005320
tpase_006186	tpase_005896
tpase_006186	tpase_001592
tpase_006186	tpase_006862
tpase_006186	tpase_002652
tpase_006186	tpase_001007
tpase_006186	tpase_004832
tpase_006186	tpase_002898
tpase_006186	tpase_001706
tpase_006186	tpase_003433
tpase_006186	tpase_000853
tpase_006186	tpase_004622
tpase_006186	tpase_002426
tpase_006186	tpase_001932
tpase_006186	tpase_001933
tpase_006186	tpase_005133
tpase_006186	tpase_002258
tpase_006186	tpase_004333
tpase_006186	tpase_004540
tpase_006186	tpase_002257
tpase_006186	tpase_004813
tpase_006186	tpase_006417
tpase_006186	tpase_003207
tpase_006186	tpase_000670
tpase_006186	tpase_002959
tpase_006186	tpase_002560
tpase_006186	tpase_004892
tpase_006186	tpase_000372
tpase_006186	tpase_002242
tpase_006186	tpase_006714
tpase_006186	tpase_006274
tpase_006186	tpase_006037
tpase_006186	tpase_004421
tpase_006186	tpase_005436
tpase_006186	tpase_005254
tpase_006186	tpase_003644
tpase_006186	tpase_002658
tpase_006186	tpase_002562
tpase_006186	tpase_004435
tpase_006186	tpase_007080
tpase_006186	tpase_001502
tpase_006186	tpase_006726
tpase_006186	tpase_002259
tpase_006186	tpase_000985
tpase_006186	tpase_000381
tpase_006186	tpase_001686
tpase_006186	tpase_002244
tpase_006186	tpase_004896
tpase_006186	tpase_002664
tpase_006186	tpase_006646
tpase_006186	tpase_003443
tpase_006186	tpase_003700
tpase_006186	tpase_004214
tpase_006186	tpase_001990
tpase_006186	tpase_002614
tpase_006186	tpase_006968
tpase_006186	tpase_006014
tpase_006186	tpase_003806
tpase_006186	tpase_005259
tpase_006186	tpase_003570
tpase_006186	tpase_003128
tpase_006186	tpase_001023
tpase_006186	tpase_004606
tpase_006186	tpase_003550
tpase_006186	tpase_003554
tpase_006186	tpase_001342
tpase_006186	tpase_004890
tpase_006186	tpase_002382
tpase_006186	tpase_000879
tpase_006186	tpase_004677
tpase_006186	tpase_002416
tpase_006186	tpase_003435
tpase_006186	tpase_003568
tpase_006186	tpase_003158
tpase_006186	tpase_003997
tpase_006186	tpase_002997
tpase_006186	tpase_002563
tpase_006186	tpase_000373
tpase_006186	tpase_000383
tpase_006186	tpase_000836
tpase_006186	tpase_001266
tpase_006186	tpase_002243
tpase_006186	tpase_001923
tpase_006186	tpase_004157
tpase_006186	tpase_005478
tpase_006186	tpase_005158
tpase_006186	tpase_005781
tpase_006186	tpase_004344
tpase_006186	tpase_000362
tpase_006186	tpase_002277
tpase_006186	tpase_002944
tpase_006186	tpase_001935
tpase_006186	tpase_000356
tpase_006186	tpase_003645
tpase_006186	tpase_000366
tpase_006186	tpase_006244
tpase_006186	tpase_002082
tpase_006186	tpase_003063
tpase_006186	tpase_004872
tpase_006186	tpase_004770
tpase_006186	tpase_006821
tpase_006186	tpase_002153
tpase_006186	tpase_005556
tpase_006186	tpase_004021
tpase_006186	tpase_004429
tpase_006186	tpase_006463
tpase_006186	tpase_001573
tpase_006186	tpase_002273
tpase_006186	tpase_002438
tpase_006186	tpase_001003
tpase_006186	tpase_006822
tpase_006186	tpase_002000
tpase_006186	tpase_004546
tpase_006186	tpase_000955
tpase_006186	tpase_001574
tpase_006186	tpase_001835
tpase_006186	tpase_001263
tpase_006186	tpase_003427
tpase_006186	tpase_005147
tpase_006186	tpase_003671
tpase_006659	tpase_006658
tpase_006659	tpase_003272
tpase_006659	tpase_006672
tpase_006659	tpase_006671
tpase_006659	tpase_003271
tpase_006659	tpase_006670
tpase_006659	tpase_003270
tpase_006659	tpase_006669
tpase_006659	tpase_006659
tpase_004073	tpase_004368
tpase_004073	tpase_003886
tpase_004073	tpase_005951
tpase_004073	tpase_005223
tpase_004073	tpase_004369
tpase_004073	tpase_006011
tpase_004073	tpase_007085
tpase_004073	tpase_002465
tpase_004073	tpase_002319
tpase_004073	tpase_002577
tpase_004073	tpase_003954
tpase_004073	tpase_005675
tpase_004073	tpase_003830
tpase_004073	tpase_000974
tpase_004073	tpase_006280
tpase_004073	tpase_005800
tpase_004073	tpase_005597
tpase_004073	tpase_003582
tpase_004073	tpase_006888
tpase_004073	tpase_004069
tpase_004073	tpase_004939
tpase_004073	tpase_003953
tpase_004073	tpase_004808
tpase_004073	tpase_002708
tpase_004073	tpase_002615
tpase_004073	tpase_005171
tpase_004073	tpase_004095
tpase_004073	tpase_005947
tpase_004073	tpase_003233
tpase_004073	tpase_007058
tpase_004073	tpase_005804
tpase_004073	tpase_002579
tpase_004073	tpase_001748
tpase_004073	tpase_002466
tpase_004073	tpase_002626
tpase_004073	tpase_002578
tpase_004073	tpase_004886
tpase_004073	tpase_004073
tpase_004073	tpase_006810
tpase_004073	tpase_003803
tpase_004073	tpase_005913
tpase_004073	tpase_004367
tpase_004073	tpase_002576
tpase_004073	tpase_001754
tpase_004073	tpase_005839
tpase_004073	tpase_003831
tpase_004073	tpase_002019
tpase_004073	tpase_007089
tpase_004073	tpase_004375
tpase_004073	tpase_003956
tpase_004073	tpase_005555
tpase_004073	tpase_000226
tpase_004073	tpase_003264
tpase_004073	tpase_005084
tpase_004073	tpase_007088
tpase_004073	tpase_006801
tpase_004073	tpase_004736
tpase_004073	tpase_003222
tpase_004073	tpase_002565
tpase_004073	tpase_005912
tpase_004073	tpase_006867
tpase_004073	tpase_005229
tpase_004073	tpase_005791
tpase_004073	tpase_007082
tpase_004073	tpase_006649
tpase_004073	tpase_005571
tpase_004073	tpase_001888
tpase_004073	tpase_005331
tpase_004073	tpase_005838
tpase_004073	tpase_000903
tpase_004073	tpase_001681
tpase_004073	tpase_006238
tpase_004619	tpase_003747
tpase_004619	tpase_000194
tpase_004619	tpase_004080
tpase_004619	tpase_001819
tpase_004619	tpase_006394
tpase_004619	tpase_002286
tpase_004619	tpase_000336
tpase_004619	tpase_006250
tpase_004619	tpase_000767
tpase_004619	tpase_002814
tpase_004619	tpase_003371
tpase_004619	tpase_000249
tpase_004619	tpase_005277
tpase_004619	tpase_000154
tpase_004619	tpase_002831
tpase_004619	tpase_003170
tpase_004619	tpase_006225
tpase_004619	tpase_006056
tpase_004619	tpase_004995
tpase_004619	tpase_001000
tpase_004619	tpase_005189
tpase_004619	tpase_005007
tpase_004619	tpase_002325
tpase_004619	tpase_006106
tpase_004619	tpase_003473
tpase_004619	tpase_004307
tpase_004619	tpase_006330
tpase_004619	tpase_003738
tpase_004619	tpase_001673
tpase_004619	tpase_005408
tpase_004619	tpase_006377
tpase_004619	tpase_002806
tpase_004619	tpase_004553
tpase_004619	tpase_003009
tpase_004619	tpase_003795
tpase_004619	tpase_006603
tpase_004619	tpase_001204
tpase_004619	tpase_006466
tpase_004619	tpase_003706
tpase_004619	tpase_000146
tpase_004619	tpase_005906
tpase_004619	tpase_000760
tpase_004619	tpase_003239
tpase_004619	tpase_003925
tpase_004619	tpase_003963
tpase_004619	tpase_001615
tpase_004619	tpase_006538
tpase_004619	tpase_000717
tpase_004619	tpase_006544
tpase_004619	tpase_001181
tpase_004619	tpase_003474
tpase_004619	tpase_004086
tpase_004619	tpase_005611
tpase_004619	tpase_000120
tpase_004619	tpase_004575
tpase_004619	tpase_001467
tpase_004619	tpase_000889
tpase_004619	tpase_001240
tpase_004619	tpase_006537
tpase_004619	tpase_006120
tpase_004619	tpase_000101
tpase_004619	tpase_005863
tpase_004619	tpase_006473
tpase_004619	tpase_000548
tpase_004619	tpase_002810
tpase_004619	tpase_006739
tpase_004619	tpase_003308
tpase_004619	tpase_006530
tpase_004619	tpase_006983
tpase_004619	tpase_002846
tpase_004619	tpase_004530
tpase_004619	tpase_006336
tpase_004619	tpase_003721
tpase_004619	tpase_004311
tpase_004619	tpase_003768
tpase_004619	tpase_001556
tpase_004619	tpase_006740
tpase_004619	tpase_001357
tpase_004619	tpase_003086
tpase_004619	tpase_006064
tpase_004619	tpase_005866
tpase_004619	tpase_001065
tpase_004619	tpase_003382
tpase_004619	tpase_004563
tpase_004619	tpase_005564
tpase_004619	tpase_000864
tpase_004619	tpase_002749
tpase_004619	tpase_001526
tpase_004619	tpase_002182
tpase_004619	tpase_001337
tpase_004619	tpase_005505
tpase_004619	tpase_006949
tpase_004619	tpase_003770
tpase_004619	tpase_002741
tpase_004619	tpase_000647
tpase_004619	tpase_003720
tpase_004619	tpase_001941
tpase_004619	tpase_005416
tpase_004619	tpase_000455
tpase_004619	tpase_004145
tpase_004619	tpase_003901
tpase_004619	tpase_006851
tpase_004619	tpase_000485
tpase_004619	tpase_006872
tpase_004619	tpase_004754
tpase_004619	tpase_002628
tpase_004619	tpase_005661
tpase_004619	tpase_006468
tpase_004619	tpase_000644
tpase_004619	tpase_005060
tpase_004619	tpase_002444
tpase_004619	tpase_005178
tpase_004619	tpase_006297
tpase_004619	tpase_001208
tpase_004619	tpase_006908
tpase_004619	tpase_005204
tpase_004619	tpase_000726
tpase_004619	tpase_001610
tpase_004619	tpase_000718
tpase_004619	tpase_005197
tpase_004619	tpase_001351
tpase_004619	tpase_001015
tpase_004619	tpase_000073
tpase_004619	tpase_003256
tpase_004619	tpase_000457
tpase_004619	tpase_006027
tpase_004619	tpase_006438
tpase_004619	tpase_003756
tpase_004619	tpase_006580
tpase_004619	tpase_006018
tpase_004619	tpase_005962
tpase_004619	tpase_003676
tpase_004619	tpase_005523
tpase_004619	tpase_006548
tpase_004619	tpase_000188
tpase_004619	tpase_002832
tpase_004619	tpase_002773
tpase_004619	tpase_001109
tpase_004619	tpase_005339
tpase_004619	tpase_000687
tpase_004619	tpase_005756
tpase_004619	tpase_006249
tpase_004619	tpase_005835
tpase_004619	tpase_002668
tpase_004619	tpase_001581
tpase_004619	tpase_003161
tpase_004619	tpase_004799
tpase_004619	tpase_000793
tpase_004619	tpase_001892
tpase_004619	tpase_005032
tpase_004619	tpase_002935
tpase_004619	tpase_000782
tpase_004619	tpase_005233
tpase_004619	tpase_005201
tpase_004619	tpase_000565
tpase_004619	tpase_007049
tpase_004619	tpase_004271
tpase_004619	tpase_005504
tpase_004619	tpase_006227
tpase_004619	tpase_001053
tpase_004619	tpase_005074
tpase_004619	tpase_001839
tpase_004619	tpase_005270
tpase_004619	tpase_006233
tpase_004619	tpase_005413
tpase_004619	tpase_006132
tpase_004619	tpase_000072
tpase_004619	tpase_001746
tpase_004619	tpase_006039
tpase_004619	tpase_004280
tpase_004619	tpase_006210
tpase_004619	tpase_004722
tpase_004619	tpase_005076
tpase_004619	tpase_001614
tpase_004619	tpase_000031
tpase_004619	tpase_000518
tpase_004619	tpase_001670
tpase_004619	tpase_000750
tpase_004619	tpase_002515
tpase_004619	tpase_005984
tpase_004619	tpase_000612
tpase_004619	tpase_001434
tpase_004619	tpase_000532
tpase_004619	tpase_006081
tpase_004619	tpase_007034
tpase_004619	tpase_000979
tpase_004619	tpase_006119
tpase_004619	tpase_000102
tpase_004619	tpase_000261
tpase_004619	tpase_005314
tpase_004619	tpase_006509
tpase_004619	tpase_007048
tpase_004619	tpase_000059
tpase_004619	tpase_000529
tpase_004619	tpase_004312
tpase_004619	tpase_005689
tpase_004619	tpase_004091
tpase_004619	tpase_000849
tpase_004619	tpase_001797
tpase_004619	tpase_000147
tpase_004619	tpase_001247
tpase_004619	tpase_002845
tpase_004619	tpase_002537
tpase_004619	tpase_005938
tpase_004619	tpase_002912
tpase_004619	tpase_000898
tpase_004619	tpase_006850
tpase_004619	tpase_002817
tpase_004619	tpase_003709
tpase_004619	tpase_006904
tpase_004619	tpase_006986
tpase_004619	tpase_000699
tpase_004619	tpase_005712
tpase_004619	tpase_001524
tpase_004619	tpase_000318
tpase_004619	tpase_001176
tpase_004619	tpase_003813
tpase_004619	tpase_006596
tpase_004619	tpase_001409
tpase_004619	tpase_001901
tpase_004619	tpase_004745
tpase_004619	tpase_004990
tpase_004619	tpase_005431
tpase_004619	tpase_001435
tpase_004619	tpase_003913
tpase_004619	tpase_005824
tpase_004619	tpase_002514
tpase_004619	tpase_005160
tpase_004619	tpase_006554
tpase_004619	tpase_002919
tpase_004619	tpase_002852
tpase_004619	tpase_003257
tpase_004619	tpase_004956
tpase_004619	tpase_006082
tpase_004619	tpase_005865
tpase_004619	tpase_000771
tpase_004619	tpase_002813
tpase_004619	tpase_001206
tpase_004619	tpase_003084
tpase_004619	tpase_003947
tpase_004619	tpase_004089
tpase_004619	tpase_000214
tpase_004619	tpase_005668
tpase_004619	tpase_005892
tpase_004619	tpase_001845
tpase_004619	tpase_004306
tpase_004619	tpase_006568
tpase_004619	tpase_003744
tpase_004619	tpase_000483
